State,category,value,year
Arkansas,HydroP,3659.0,2010
California,HydroP,33431.0,2010
Colorado,HydroP,1578.0,2010
Connecticut,HydroP,391.0,2010
Delaware,HydroP,0.0,2010
Florida,HydroP,177.0,2010
Georgia,HydroP,3322.0,2010
Hawaii,HydroP,70.0,2010
Idaho,HydroP,9154.0,2010
Illinois,HydroP,119.0,2010
Indiana,HydroP,454.0,2010
Iowa,HydroP,948.0,2010
Kansas,HydroP,13.0,2010
Kentucky,HydroP,2580.0,2010
Louisiana,HydroP,1109.0,2010
Maine,HydroP,3810.0,2010
Maryland,HydroP,1667.0,2010
Massachusetts,HydroP,996.0,2010
Michigan,HydroP,1251.0,2010
Minnesota,HydroP,840.0,2010
Mississippi,HydroP,0.0,2010
Missouri,HydroP,1539.0,2010
Montana,HydroP,9415.0,2010
Nebraska,HydroP,1314.0,2010
Nevada,HydroP,2157.0,2010
New Hampshire,HydroP,1478.0,2010
New Jersey,HydroP,18.0,2010
New Mexico,HydroP,217.0,2010
New York,HydroP,25472.0,2010
North Carolina,HydroP,4757.0,2010
North Dakota,HydroP,2042.0,2010
Ohio,HydroP,429.0,2010
Oklahoma,HydroP,2809.0,2010
Oregon,HydroP,30542.0,2010
Pennsylvania,HydroP,2332.0,2010
Rhode Island,HydroP,4.0,2010
South Carolina,HydroP,2376.0,2010
South Dakota,HydroP,5239.0,2010
Tennessee,HydroP,8138.0,2010
Texas,HydroP,1262.0,2010
Utah,HydroP,696.0,2010
Vermont,HydroP,1347.0,2010
Virginia,HydroP,1500.0,2010
Washington,HydroP,68288.0,2010
West Virginia,HydroP,1367.0,2010
Wisconsin,HydroP,2112.0,2010
Wyoming,HydroP,1024.0,2010
District of Columbia,HydroP,0.0,2010
Alabama,HydroP,8884.0,2011
Alaska,HydroP,1345.0,2011
Arizona,HydroP,9174.0,2011
Arkansas,HydroP,2958.0,2011
California,HydroP,42557.0,2011
Colorado,HydroP,2083.0,2011
Connecticut,HydroP,567.0,2011
Delaware,HydroP,0.0,2011
Florida,HydroP,182.0,2011
Georgia,HydroP,2705.0,2011
Hawaii,HydroP,93.0,2011
Idaho,HydroP,13405.0,2011
Illinois,HydroP,140.0,2011
Indiana,HydroP,409.0,2011
Iowa,HydroP,925.0,2011
Kansas,HydroP,15.0,2011
Kentucky,HydroP,2969.0,2011
Louisiana,HydroP,1044.0,2011
Maine,HydroP,3979.0,2011
Maryland,HydroP,2547.0,2011
Massachusetts,HydroP,1149.0,2011
Michigan,HydroP,1357.0,2011
Minnesota,HydroP,746.0,2011
Mississippi,HydroP,0.0,2011
Missouri,HydroP,1185.0,2011
Montana,HydroP,12596.0,2011
Nebraska,HydroP,1617.0,2011
Nevada,HydroP,2191.0,2011
New Hampshire,HydroP,1605.0,2011
New Jersey,HydroP,24.0,2011
New Mexico,HydroP,195.0,2011
New York,HydroP,27997.0,2011
North Carolina,HydroP,3893.0,2011
North Dakota,HydroP,2580.0,2011
Ohio,HydroP,384.0,2011
Oklahoma,HydroP,1507.0,2011
Oregon,HydroP,42315.0,2011
Pennsylvania,HydroP,3217.0,2011
Rhode Island,HydroP,7.0,2011
South Carolina,HydroP,1554.0,2011
South Dakota,HydroP,6608.0,2011
Tennessee,HydroP,9576.0,2011
Texas,HydroP,563.0,2011
Utah,HydroP,1230.0,2011
Vermont,HydroP,1425.0,2011
Virginia,HydroP,1210.0,2011
Washington,HydroP,91818.0,2011
West Virginia,HydroP,1453.0,2011
Wisconsin,HydroP,2147.0,2011
Wyoming,HydroP,1224.0,2011
District of Columbia,HydroP,0.0,2011
Alabama,HydroP,7435.0,2012
Alaska,HydroP,1575.0,2012
Arizona,HydroP,6717.0,2012
Arkansas,HydroP,2198.0,2012
California,HydroP,26837.0,2012
Colorado,HydroP,1497.0,2012
Connecticut,HydroP,312.0,2012
Delaware,HydroP,0.0,2012
Florida,HydroP,151.0,2012
Georgia,HydroP,2236.0,2012
Hawaii,HydroP,115.0,2012
Idaho,HydroP,10940.0,2012
Illinois,HydroP,111.0,2012
Indiana,HydroP,434.0,2012
Iowa,HydroP,766.0,2012
Kansas,HydroP,10.0,2012
Kentucky,HydroP,2362.0,2012
Louisiana,HydroP,680.0,2012
Maine,HydroP,3733.0,2012
Maryland,HydroP,1657.0,2012
Massachusetts,HydroP,912.0,2012
Michigan,HydroP,1215.0,2012
Minnesota,HydroP,561.0,2012
Mississippi,HydroP,0.0,2012
Missouri,HydroP,714.0,2012
Montana,HydroP,11283.0,2012
Nebraska,HydroP,1257.0,2012
Nevada,HydroP,2440.0,2012
New Hampshire,HydroP,1289.0,2012
New Jersey,HydroP,11.0,2012
New Mexico,HydroP,223.0,2012
New York,HydroP,24652.0,2012
North Carolina,HydroP,3728.0,2012
North Dakota,HydroP,2477.0,2012
Ohio,HydroP,414.0,2012
Oklahoma,HydroP,1146.0,2012
Oregon,HydroP,39410.0,2012
Pennsylvania,HydroP,2242.0,2012
Rhode Island,HydroP,4.0,2012
South Carolina,HydroP,1420.0,2012
South Dakota,HydroP,5981.0,2012
Tennessee,HydroP,8296.0,2012
Texas,HydroP,584.0,2012
Utah,HydroP,748.0,2012
Vermont,HydroP,1109.0,2012
Virginia,HydroP,1044.0,2012
Washington,HydroP,89464.0,2012
West Virginia,HydroP,1431.0,2012
Wisconsin,HydroP,1522.0,2012
Wyoming,HydroP,893.0,2012
District of Columbia,HydroP,0.0,2012
Alabama,HydroP,12899.0,2013
Alaska,HydroP,1435.0,2013
Arizona,HydroP,5915.0,2013
Arkansas,HydroP,2655.0,2013
California,HydroP,23755.0,2013
Colorado,HydroP,1213.0,2013
Connecticut,HydroP,402.0,2013
Delaware,HydroP,0.0,2013
Florida,HydroP,254.0,2013
Georgia,HydroP,3714.0,2013
Hawaii,HydroP,78.0,2013
Idaho,HydroP,8473.0,2013
Illinois,HydroP,120.0,2013
Indiana,HydroP,387.0,2013
Iowa,HydroP,749.0,2013
Kansas,HydroP,15.0,2013
Kentucky,HydroP,3275.0,2013
Louisiana,HydroP,1045.0,2013
Maine,HydroP,3560.0,2013
Maryland,HydroP,1727.0,2013
Massachusetts,HydroP,992.0,2013
Michigan,HydroP,1419.0,2013
Minnesota,HydroP,511.0,2013
Mississippi,HydroP,0.0,2013
Missouri,HydroP,1136.0,2013
Montana,HydroP,9638.0,2013
Nebraska,HydroP,1124.0,2013
Nevada,HydroP,2682.0,2013
New Hampshire,HydroP,1427.0,2013
New Jersey,HydroP,18.0,2013
New Mexico,HydroP,92.0,2013
New York,HydroP,24973.0,2013
North Carolina,HydroP,6901.0,2013
North Dakota,HydroP,1852.0,2013
Ohio,HydroP,549.0,2013
Oklahoma,HydroP,2178.0,2013
Oregon,HydroP,33098.0,2013
Pennsylvania,HydroP,2525.0,2013
Rhode Island,HydroP,4.0,2013
South Carolina,HydroP,3160.0,2013
South Dakota,HydroP,4063.0,2013
Tennessee,HydroP,12443.0,2013
Texas,HydroP,480.0,2013
Utah,HydroP,505.0,2013
Vermont,HydroP,1286.0,2013
Virginia,HydroP,1254.0,2013
Washington,HydroP,78155.0,2013
West Virginia,HydroP,1739.0,2013
Wisconsin,HydroP,1979.0,2013
Wyoming,HydroP,711.0,2013
District of Columbia,HydroP,0.0,2013
Alabama,HydroP,9467.0,2014
Alaska,HydroP,1539.0,2014
Arizona,HydroP,6118.0,2014
Arkansas,HydroP,2640.0,2014
California,HydroP,16531.0,2014
Colorado,HydroP,1770.0,2014
Connecticut,HydroP,434.0,2014
Delaware,HydroP,0.0,2014
Florida,HydroP,211.0,2014
Georgia,HydroP,3064.0,2014
Hawaii,HydroP,94.0,2014
Idaho,HydroP,9002.0,2014
Illinois,HydroP,132.0,2014
Indiana,HydroP,371.0,2014
Iowa,HydroP,879.0,2014
Kansas,HydroP,16.0,2014
Kentucky,HydroP,3144.0,2014
Louisiana,HydroP,1090.0,2014
Maine,HydroP,3623.0,2014
Maryland,HydroP,1616.0,2014
Massachusetts,HydroP,902.0,2014
Michigan,HydroP,1600.0,2014
Minnesota,HydroP,548.0,2014
Mississippi,HydroP,0.0,2014
Missouri,HydroP,697.0,2014
Montana,HydroP,11483.0,2014
Nebraska,HydroP,1158.0,2014
Nevada,HydroP,2389.0,2014
New Hampshire,HydroP,1381.0,2014
New Jersey,HydroP,17.0,2014
New Mexico,HydroP,98.0,2014
New York,HydroP,26087.0,2014
North Carolina,HydroP,4756.0,2014
North Dakota,HydroP,2531.0,2014
Ohio,HydroP,478.0,2014
Oklahoma,HydroP,1428.0,2014
Oregon,HydroP,35262.0,2014
Pennsylvania,HydroP,2641.0,2014
Rhode Island,HydroP,4.0,2014
South Carolina,HydroP,2569.0,2014
South Dakota,HydroP,5498.0,2014
Tennessee,HydroP,8901.0,2014
Texas,HydroP,386.0,2014
Utah,HydroP,633.0,2014
Vermont,HydroP,1175.0,2014
Virginia,HydroP,955.0,2014
Washington,HydroP,79463.0,2014
West Virginia,HydroP,1242.0,2014
Wisconsin,HydroP,2472.0,2014
Wyoming,HydroP,869.0,2014
District of Columbia,HydroP,0.0,2014
Alabama,NatGasC,544405.0,2010
Alaska,NatGasC,334978.0,2010
Arizona,NatGasC,336208.0,2010
Arkansas,NatGasC,274774.0,2010
California,NatGasC,2325411.0,2010
Colorado,NatGasC,510877.0,2010
Connecticut,NatGasC,203814.0,2010
Delaware,NatGasC,56087.0,2010
Florida,NatGasC,1180462.0,2010
Georgia,NatGasC,541691.0,2010
Hawaii,NatGasC,2732.0,2010
Idaho,NatGasC,85075.0,2010
Illinois,NatGasC,974412.0,2010
Indiana,NatGasC,580752.0,2010
Iowa,NatGasC,312941.0,2010
Kansas,NatGasC,280413.0,2010
Kentucky,NatGasC,239062.0,2010
Louisiana,NatGasC,1483201.0,2010
Maine,NatGasC,80988.0,2010
Maryland,NatGasC,217744.0,2010
Massachusetts,NatGasC,447429.0,2010
Michigan,NatGasC,758696.0,2010
Minnesota,NatGasC,427198.0,2010
Mississippi,NatGasC,444875.0,2010
Missouri,NatGasC,282141.0,2010
Montana,NatGasC,72888.0,2010
Nebraska,NatGasC,169620.0,2010
Nevada,NatGasC,267808.0,2010
New Hampshire,NatGasC,62612.0,2010
New Jersey,NatGasC,671474.0,2010
New Mexico,NatGasC,246201.0,2010
New York,NatGasC,1224485.0,2010
North Carolina,NatGasC,308710.0,2010
North Dakota,NatGasC,70046.0,2010
Ohio,NatGasC,810958.0,2010
Oklahoma,NatGasC,697351.0,2010
Oregon,NatGasC,242914.0,2010
Pennsylvania,NatGasC,909263.0,2010
Rhode Island,NatGasC,95710.0,2010
South Carolina,NatGasC,225961.0,2010
South Dakota,NatGasC,72926.0,2010
Tennessee,NatGasC,263365.0,2010
Texas,NatGasC,3689583.0,2010
Utah,NatGasC,229078.0,2010
Vermont,NatGasC,8502.0,2010
Virginia,NatGasC,385931.0,2010
Washington,NatGasC,294871.0,2010
West Virginia,NatGasC,121780.0,2010
Wisconsin,NatGasC,376627.0,2010
Wyoming,NatGasC,154759.0,2010
District of Columbia,NatGasC,33717.0,2010
Alabama,NatGasC,609288.0,2011
Alaska,NatGasC,339819.0,2011
Arizona,NatGasC,293134.0,2011
Arkansas,NatGasC,288906.0,2011
California,NatGasC,2196252.0,2011
Colorado,NatGasC,481614.0,2011
Connecticut,NatGasC,236016.0,2011
Delaware,NatGasC,81710.0,2011
Florida,NatGasC,1235953.0,2011
Georgia,NatGasC,532310.0,2011
Hawaii,NatGasC,2744.0,2011
Idaho,NatGasC,83947.0,2011
Illinois,NatGasC,997722.0,2011
Indiana,NatGasC,638237.0,2011
Iowa,NatGasC,309672.0,2011
Kansas,NatGasC,285318.0,2011
Kentucky,NatGasC,229056.0,2011
Louisiana,NatGasC,1536147.0,2011
Maine,NatGasC,75061.0,2011
Maryland,NatGasC,199223.0,2011
Massachusetts,NatGasC,464018.0,2011
Michigan,NatGasC,787337.0,2011
Minnesota,NatGasC,424978.0,2011
Mississippi,NatGasC,437873.0,2011
Missouri,NatGasC,275308.0,2011
Montana,NatGasC,79470.0,2011
Nebraska,NatGasC,173666.0,2011
Nevada,NatGasC,255970.0,2011
New Hampshire,NatGasC,72778.0,2011
New Jersey,NatGasC,677923.0,2011
New Mexico,NatGasC,251838.0,2011
New York,NatGasC,1247757.0,2011
North Carolina,NatGasC,311189.0,2011
North Dakota,NatGasC,77752.0,2011
Ohio,NatGasC,849076.0,2011
Oklahoma,NatGasC,676910.0,2011
Oregon,NatGasC,203607.0,2011
Pennsylvania,NatGasC,1000509.0,2011
Rhode Island,NatGasC,102465.0,2011
South Carolina,NatGasC,235465.0,2011
South Dakota,NatGasC,73973.0,2011
Tennessee,NatGasC,267929.0,2011
Texas,NatGasC,3800578.0,2011
Utah,NatGasC,230672.0,2011
Vermont,NatGasC,8679.0,2011
Virginia,NatGasC,383527.0,2011
Washington,NatGasC,272261.0,2011
West Virginia,NatGasC,124935.0,2011
Wisconsin,NatGasC,399247.0,2011
Wyoming,NatGasC,161776.0,2011
District of Columbia,NatGasC,33389.0,2011
Alabama,NatGasC,677380.0,2012
Alaska,NatGasC,347228.0,2012
Arizona,NatGasC,339043.0,2012
Arkansas,NatGasC,300572.0,2012
California,NatGasC,2456371.0,2012
Colorado,NatGasC,461056.0,2012
Connecticut,NatGasC,236260.0,2012
Delaware,NatGasC,104421.0,2012
Florida,NatGasC,1348390.0,2012
Georgia,NatGasC,625008.0,2012
Hawaii,NatGasC,2813.0,2012
Idaho,NatGasC,90339.0,2012
Illinois,NatGasC,950711.0,2012
Indiana,NatGasC,657719.0,2012
Iowa,NatGasC,299315.0,2012
Kansas,NatGasC,268086.0,2012
Kentucky,NatGasC,232702.0,2012
Louisiana,NatGasC,1586439.0,2012
Maine,NatGasC,70451.0,2012
Maryland,NatGasC,216678.0,2012
Massachusetts,NatGasC,430921.0,2012
Michigan,NatGasC,804084.0,2012
Minnesota,NatGasC,430286.0,2012
Mississippi,NatGasC,499946.0,2012
Missouri,NatGasC,258945.0,2012
Montana,NatGasC,75234.0,2012
Nebraska,NatGasC,161774.0,2012
Nevada,NatGasC,281432.0,2012
New Hampshire,NatGasC,74336.0,2012
New Jersey,NatGasC,670970.0,2012
New Mexico,NatGasC,249815.0,2012
New York,NatGasC,1260950.0,2012
North Carolina,NatGasC,367948.0,2012
North Dakota,NatGasC,77469.0,2012
Ohio,NatGasC,869934.0,2012
Oklahoma,NatGasC,712411.0,2012
Oregon,NatGasC,220578.0,2012
Pennsylvania,NatGasC,1079497.0,2012
Rhode Island,NatGasC,98435.0,2012
South Carolina,NatGasC,250482.0,2012
South Dakota,NatGasC,71501.0,2012
Tennessee,NatGasC,281007.0,2012
Texas,NatGasC,3964121.0,2012
Utah,NatGasC,232630.0,2012
Vermont,NatGasC,8290.0,2012
Virginia,NatGasC,424050.0,2012
Washington,NatGasC,271947.0,2012
West Virginia,NatGasC,140133.0,2012
Wisconsin,NatGasC,410305.0,2012
Wyoming,NatGasC,158546.0,2012
District of Columbia,NatGasC,29389.0,2012
Alabama,NatGasC,625869.0,2013
Alaska,NatGasC,332963.0,2013
Arizona,NatGasC,340375.0,2013
Arkansas,NatGasC,286352.0,2013
California,NatGasC,2483208.0,2013
Colorado,NatGasC,487445.0,2013
Connecticut,NatGasC,241509.0,2013
Delaware,NatGasC,100106.0,2013
Florida,NatGasC,1245287.0,2013
Georgia,NatGasC,635287.0,2013
Hawaii,NatGasC,2805.0,2013
Idaho,NatGasC,106356.0,2013
Illinois,NatGasC,1073734.0,2013
Indiana,NatGasC,682842.0,2013
Iowa,NatGasC,331358.0,2013
Kansas,NatGasC,288840.0,2013
Kentucky,NatGasC,236423.0,2013
Louisiana,NatGasC,1499625.0,2013
Maine,NatGasC,66014.0,2013
Maryland,NatGasC,207422.0,2013
Massachusetts,NatGasC,434893.0,2013
Michigan,NatGasC,828483.0,2013
Minnesota,NatGasC,474891.0,2013
Mississippi,NatGasC,427323.0,2013
Missouri,NatGasC,280845.0,2013
Montana,NatGasC,81900.0,2013
Nebraska,NatGasC,178752.0,2013
Nevada,NatGasC,281972.0,2013
New Hampshire,NatGasC,55649.0,2013
New Jersey,NatGasC,712948.0,2013
New Mexico,NatGasC,252867.0,2013
New York,NatGasC,1315282.0,2013
North Carolina,NatGasC,445898.0,2013
North Dakota,NatGasC,88285.0,2013
Ohio,NatGasC,954374.0,2013
Oklahoma,NatGasC,682277.0,2013
Oregon,NatGasC,244025.0,2013
Pennsylvania,NatGasC,1176660.0,2013
Rhode Island,NatGasC,88274.0,2013
South Carolina,NatGasC,236710.0,2013
South Dakota,NatGasC,83871.0,2013
Tennessee,NatGasC,285308.0,2013
Texas,NatGasC,4143328.0,2013
Utah,NatGasC,258909.0,2013
Vermont,NatGasC,9746.0,2013
Virginia,NatGasC,435247.0,2013
Washington,NatGasC,327840.0,2013
West Virginia,NatGasC,153875.0,2013
Wisconsin,NatGasC,453608.0,2013
Wyoming,NatGasC,155960.0,2013
District of Columbia,NatGasC,34315.0,2013
Alabama,NatGasC,651532.0,2014
Alaska,NatGasC,329585.0,2014
Arizona,NatGasC,315448.0,2014
Arkansas,NatGasC,274767.0,2014
California,NatGasC,2417476.0,2014
Colorado,NatGasC,499668.0,2014
Connecticut,NatGasC,240614.0,2014
Delaware,NatGasC,106854.0,2014
Florida,NatGasC,1246670.0,2014
Georgia,NatGasC,666771.0,2014
Hawaii,NatGasC,2805.0,2014
Idaho,NatGasC,94319.0,2014
Illinois,NatGasC,1116417.0,2014
Indiana,NatGasC,727758.0,2014
Iowa,NatGasC,342431.0,2014
Kansas,NatGasC,289697.0,2014
Kentucky,NatGasC,261233.0,2014
Louisiana,NatGasC,1563857.0,2014
Maine,NatGasC,62355.0,2014
Maryland,NatGasC,217440.0,2014
Massachusetts,NatGasC,433246.0,2014
Michigan,NatGasC,878699.0,2014
Minnesota,NatGasC,489901.0,2014
Mississippi,NatGasC,440003.0,2014
Missouri,NatGasC,301360.0,2014
Montana,NatGasC,79260.0,2014
Nebraska,NatGasC,179544.0,2014
Nevada,NatGasC,259438.0,2014
New Hampshire,NatGasC,58841.0,2014
New Jersey,NatGasC,798602.0,2014
New Mexico,NatGasC,256085.0,2014
New York,NatGasC,1386580.0,2014
North Carolina,NatGasC,460876.0,2014
North Dakota,NatGasC,90629.0,2014
Ohio,NatGasC,1044986.0,2014
Oklahoma,NatGasC,665799.0,2014
Oregon,NatGasC,225576.0,2014
Pennsylvania,NatGasC,1257090.0,2014
Rhode Island,NatGasC,91259.0,2014
South Carolina,NatGasC,235860.0,2014
South Dakota,NatGasC,83464.0,2014
Tennessee,NatGasC,311966.0,2014
Texas,NatGasC,4219128.0,2014
Utah,NatGasC,252691.0,2014
Vermont,NatGasC,10848.0,2014
Virginia,NatGasC,437322.0,2014
Washington,NatGasC,319784.0,2014
West Virginia,NatGasC,161661.0,2014
Wisconsin,NatGasC,477923.0,2014
Wyoming,NatGasC,141763.0,2014
District of Columbia,NatGasC,35316.0,2014
Alabama,NatGasE,3222.2,2010
Alaska,NatGasE,479.2,2010
Arizona,NatGasE,2198.8,2010
Arkansas,NatGasE,1791.7,2010
California,NatGasE,14914.1,2010
Colorado,NatGasE,2574.0,2010
Connecticut,NatGasE,1743.7,2010
Delaware,NatGasE,524.2,2010
Florida,NatGasE,7967.6,2010
Georgia,NatGasE,4545.8,2010
Hawaii,NatGasE,94.7,2010
Idaho,NatGasE,571.8,2010
Illinois,NatGasE,7741.3,2010
Indiana,NatGasE,3583.0,2010
Iowa,NatGasE,2150.7,2010
Kansas,NatGasE,1705.6,2010
Kentucky,NatGasE,1497.9,2010
Louisiana,NatGasE,5515.0,2010
Maine,NatGasE,624.0,2010
Maryland,NatGasE,2099.6,2010
Massachusetts,NatGasE,4170.3,2010
Michigan,NatGasE,6595.8,2010
Minnesota,NatGasE,2797.8,2010
Mississippi,NatGasE,2222.8,2010
Missouri,NatGasE,2664.3,2010
Montana,NatGasE,496.1,2010
Nebraska,NatGasE,1112.5,2010
Nevada,NatGasE,1885.7,2010
New Hampshire,NatGasE,503.5,2010
New Jersey,NatGasE,6224.4,2010
New Mexico,NatGasE,904.6,2010
New York,NatGasE,11722.5,2010
North Carolina,NatGasE,2742.5,2010
North Dakota,NatGasE,269.4,2010
Ohio,NatGasE,6742.5,2010
Oklahoma,NatGasE,3916.8,2010
Oregon,NatGasE,1677.0,2010
Pennsylvania,NatGasE,7209.8,2010
Rhode Island,NatGasE,840.2,2010
South Carolina,NatGasE,1547.6,2010
South Dakota,NatGasE,441.1,2010
Tennessee,NatGasE,1997.0,2010
Texas,NatGasE,15761.4,2010
Utah,NatGasE,1184.8,2010
Vermont,NatGasE,97.3,2010
Virginia,NatGasE,2996.1,2010
Washington,NatGasE,2484.4,2010
West Virginia,NatGasE,700.3,2010
Wisconsin,NatGasE,3061.9,2010
Wyoming,NatGasE,371.8,2010
District of Columbia,NatGasE,415.8,2010
Alabama,NatGasE,3122.6,2011
Alaska,NatGasE,545.1,2011
Arizona,NatGasE,2084.4,2011
Arkansas,NatGasE,1902.9,2011
California,NatGasE,14353.7,2011
Colorado,NatGasE,2334.4,2011
Connecticut,NatGasE,1788.9,2011
Delaware,NatGasE,708.3,2011
Florida,NatGasE,7700.7,2011
Georgia,NatGasE,4165.2,2011
Hawaii,NatGasE,116.7,2011
Idaho,NatGasE,589.7,2011
Illinois,NatGasE,7471.4,2011
Indiana,NatGasE,4220.2,2011
Iowa,NatGasE,2052.8,2011
Kansas,NatGasE,1631.6,2011
Kentucky,NatGasE,1421.7,2011
Louisiana,NatGasE,5158.3,2011
Maine,NatGasE,569.2,2011
Maryland,NatGasE,1935.3,2011
Massachusetts,NatGasE,4159.7,2011
Michigan,NatGasE,6520.7,2011
Minnesota,NatGasE,2791.7,2011
Mississippi,NatGasE,2012.9,2011
Missouri,NatGasE,2584.6,2011
Montana,NatGasE,549.1,2011
Nebraska,NatGasE,1073.9,2011
Nevada,NatGasE,1583.0,2011
New Hampshire,NatGasE,579.2,2011
New Jersey,NatGasE,5806.1,2011
New Mexico,NatGasE,895.4,2011
New York,NatGasE,11178.5,2011
North Carolina,NatGasE,2547.1,2011
North Dakota,NatGasE,296.1,2011
Ohio,NatGasE,6576.7,2011
Oklahoma,NatGasE,3500.1,2011
Oregon,NatGasE,1477.5,2011
Pennsylvania,NatGasE,7437.4,2011
Rhode Island,NatGasE,813.1,2011
South Carolina,NatGasE,1432.6,2011
South Dakota,NatGasE,451.0,2011
Tennessee,NatGasE,1886.9,2011
Texas,NatGasE,14900.1,2011
Utah,NatGasE,1216.2,2011
Vermont,NatGasE,98.9,2011
Virginia,NatGasE,2774.2,2011
Washington,NatGasE,2484.3,2011
West Virginia,NatGasE,624.5,2011
Wisconsin,NatGasE,3028.0,2011
Wyoming,NatGasE,413.7,2011
District of Columbia,NatGasE,377.2,2011
Alabama,NatGasE,2595.8,2012
Alaska,NatGasE,513.9,2012
Arizona,NatGasE,1802.3,2012
Arkansas,NatGasE,1496.5,2012
California,NatGasE,13009.6,2012
Colorado,NatGasE,2064.6,2012
Connecticut,NatGasE,1630.6,2012
Delaware,NatGasE,747.7,2012
Florida,NatGasE,6982.5,2012
Georgia,NatGasE,3830.1,2012
Hawaii,NatGasE,121.9,2012
Idaho,NatGasE,543.6,2012
Illinois,NatGasE,6159.4,2012
Indiana,NatGasE,3874.9,2012
Iowa,NatGasE,1697.7,2012
Kansas,NatGasE,1248.6,2012
Kentucky,NatGasE,1191.5,2012
Louisiana,NatGasE,3929.7,2012
Maine,NatGasE,530.9,2012
Maryland,NatGasE,1802.8,2012
Massachusetts,NatGasE,3407.9,2012
Michigan,NatGasE,5628.3,2012
Minnesota,NatGasE,2252.3,2012
Mississippi,NatGasE,1640.5,2012
Missouri,NatGasE,2210.5,2012
Montana,NatGasE,455.2,2012
Nebraska,NatGasE,837.2,2012
Nevada,NatGasE,1328.5,2012
New Hampshire,NatGasE,547.6,2012
New Jersey,NatGasE,4823.0,2012
New Mexico,NatGasE,725.4,2012
New York,NatGasE,9323.4,2012
North Carolina,NatGasE,2423.1,2012
North Dakota,NatGasE,241.4,2012
Ohio,NatGasE,5388.4,2012
Oklahoma,NatGasE,3102.3,2012
Oregon,NatGasE,1337.9,2012
Pennsylvania,NatGasE,6576.7,2012
Rhode Island,NatGasE,670.3,2012
South Carolina,NatGasE,1268.9,2012
South Dakota,NatGasE,376.1,2012
Tennessee,NatGasE,1578.8,2012
Texas,NatGasE,11266.1,2012
Utah,NatGasE,1063.6,2012
Vermont,NatGasE,91.8,2012
Virginia,NatGasE,2426.8,2012
Washington,NatGasE,2260.5,2012
West Virginia,NatGasE,542.5,2012
Wisconsin,NatGasE,2563.0,2012
Wyoming,NatGasE,380.6,2012
District of Columbia,NatGasE,316.3,2012
Alabama,NatGasE,3090.9,2013
Alaska,NatGasE,495.4,2013
Arizona,NatGasE,2026.2,2013
Arkansas,NatGasE,1679.0,2013
California,NatGasE,14808.6,2013
Colorado,NatGasE,2355.3,2013
Connecticut,NatGasE,1922.3,2013
Delaware,NatGasE,701.7,2013
Florida,NatGasE,6852.9,2013
Georgia,NatGasE,4417.7,2013
Hawaii,NatGasE,118.2,2013
Idaho,NatGasE,620.5,2013
Illinois,NatGasE,7260.8,2013
Indiana,NatGasE,4405.2,2013
Iowa,NatGasE,2045.9,2013
Kansas,NatGasE,1569.1,2013
Kentucky,NatGasE,1418.0,2013
Louisiana,NatGasE,4729.4,2013
Maine,NatGasE,590.9,2013
Maryland,NatGasE,1912.9,2013
Massachusetts,NatGasE,4102.9,2013
Michigan,NatGasE,6047.9,2013
Minnesota,NatGasE,2838.2,2013
Mississippi,NatGasE,1811.3,2013
Missouri,NatGasE,2426.6,2013
Montana,NatGasE,472.7,2013
Nebraska,NatGasE,994.8,2013
Nevada,NatGasE,1492.7,2013
New Hampshire,NatGasE,566.0,2013
New Jersey,NatGasE,5350.9,2013
New Mexico,NatGasE,883.0,2013
New York,NatGasE,10666.0,2013
North Carolina,NatGasE,3076.6,2013
North Dakota,NatGasE,279.8,2013
Ohio,NatGasE,6029.9,2013
Oklahoma,NatGasE,3146.3,2013
Oregon,NatGasE,1495.3,2013
Pennsylvania,NatGasE,7570.5,2013
Rhode Island,NatGasE,755.2,2013
South Carolina,NatGasE,1458.2,2013
South Dakota,NatGasE,462.0,2013
Tennessee,NatGasE,1850.0,2013
Texas,NatGasE,14021.6,2013
Utah,NatGasE,1264.7,2013
Vermont,NatGasE,101.6,2013
Virginia,NatGasE,2798.4,2013
Washington,NatGasE,2267.9,2013
West Virginia,NatGasE,595.8,2013
Wisconsin,NatGasE,3011.4,2013
Wyoming,NatGasE,377.5,2013
District of Columbia,NatGasE,375.1,2013
Alabama,NatGasE,3521.2,2014
Alaska,NatGasE,480.8,2014
Arizona,NatGasE,2155.7,2014
Arkansas,NatGasE,1849.4,2014
California,NatGasE,16127.9,2014
Colorado,NatGasE,2686.4,2014
Connecticut,NatGasE,2162.0,2014
Delaware,NatGasE,752.7,2014
Florida,NatGasE,7468.0,2014
Georgia,NatGasE,4963.1,2014
Hawaii,NatGasE,117.0,2014
Idaho,NatGasE,608.5,2014
Illinois,NatGasE,9087.5,2014
Indiana,NatGasE,5266.2,2014
Iowa,NatGasE,2578.6,2014
Kansas,NatGasE,1754.8,2014
Kentucky,NatGasE,1762.4,2014
Louisiana,NatGasE,5792.4,2014
Maine,NatGasE,623.1,2014
Maryland,NatGasE,2151.4,2014
Massachusetts,NatGasE,4599.2,2014
Michigan,NatGasE,6993.8,2014
Minnesota,NatGasE,3646.8,2014
Mississippi,NatGasE,2129.2,2014
Missouri,NatGasE,2631.9,2014
Montana,NatGasE,527.7,2014
Nebraska,NatGasE,1125.0,2014
Nevada,NatGasE,1638.7,2014
New Hampshire,NatGasE,542.7,2014
